,,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time
Agent,9,21.0,19.125,18.954712,19.013055,19.094363,19.156775,19.265785,18.789135,23.549066,-19.781989,377.594612,-3264.324109,30115.427018,-275822.648754,2528217.426022,-23171886.19897,212379430.248914,-1946538815.568437,17840775740.11988,-163517558731.3436,1498701202169.1575,-13736171885640.014,125897288800314.61,-1153896985215511.0,1.057590886330805e+16,-9.693226494053587e+16,8.884214215480028e+17,-8.142723403291699e+18,7.463118607269182e+19,-6.8402347209352e+20
Agent,10,21.0,21.0,21.0,20.347412,26.04481,-33.68858,579.58883,-5729.429538,59162.041181,-608290.672308,6256902.50764,-64356164.861116,661946081.251276,-6808554392.638238,70030499353.89027,-720310148014.9153,7408867769021.025,-76205120486259.66,783820223195405.2,-8062111028355611.0,8.292416080885928e+16,-8.529300107210255e+17,8.772951044570129e+18,-9.0235621988873e+19,9.281332398127307e+20,-9.546466150044125e+21,9.819173804430933e+22,-1.009967172000588e+24,1.0388182436065044e+25,-1.0684934849039033e+26
Agent,11,21.0,21.0,20.958984,20.928303,20.903419,20.883829,20.868932,20.857812,20.849582,20.843511,20.83904,20.83575,20.833329,20.831548,20.830237,20.829273,20.828564,20.828042,20.827658,20.827376,20.827168,20.827015,20.826903,20.82682,20.826759,20.826714,20.826681,20.826657,20.826639,20.826626
Agent,12,21.0,19.875,19.347656,18.342957,25.737227,-41.872268,578.7389,-5108.222078,47016.149122,-430722.601831,3947937.490997,-36184162.336716,331641940.594311,-3039625504.49964,27859334897.330597,-255341499637.25156,2340302872803.6357,-21449774297183.145,196595416239345.1,-1801872464986833.0,1.6514852900361572e+16,-1.5136496706639562e+17,1.387318033847547e+18,-1.2715302386941247e+19,1.1654062792145661e+20,-1.068139596135438e+21,9.78990946917936e+21,-8.972827873949078e+22,8.223941223254892e+23,-7.537557857307337e+24
Agent,13,21.0,21.0,20.920654,20.8502,20.802121,20.773054,20.757343,20.75034,20.74877,20.750456,20.753989,20.758478,20.763365,20.768313,20.773123,20.777688,20.781952,20.785896,20.789519,20.792835,20.795861,20.798617,20.801126,20.803408,20.805483,20.807371,20.809087,20.810649,20.81207,20.813363
Agent,14,21.0,21.0,20.917969,20.794922,20.658522,20.522361,20.392913,20.273081,20.164445,20.062878,20.006984,19.638592,22.233586,-2.240734,221.46868,-1829.445886,16967.509448,-155314.205373,1423713.504185,-13048681.957879,119596378.311921,-1096146523.177275,10046603905.935556,-92080981602.08421,843957547487.7944,-7735194927159.213,70896031134448.77,-649789343117055.4,5955568790979551.0,-5.458507437801848e+16
Agent,15,18.0,20.25,20.777344,20.891361,20.901089,20.900455,20.738764,21.977463,10.35569,116.596672,-857.420725,8069.547889,-73749.815344,676155.799347,-6197017.307527,56798252.663519,-520577581.430833,4771293598.791518,-43730737375.99341,400808996973.5457,-3673568332058.075,33669664087011.004,-308595397513471.25,2828395291395463.0,-2.592332869785639e+16,2.3759725976829523e+17,-2.1776701019908283e+18,1.9959182516369842e+19,-1.8293357031332456e+20,1.676656402141394e+21
Agent,16,21.0,18.75,18.826904,18.992772,19.105553,19.172055,19.291407,18.700211,24.478821,-28.215762,454.961489,-3973.366134,36614.116738,-335385.591479,3074134.705296,-28175427.60415,258238808.187196,-2366857620.247336,21693158950.087814,-198826129823.1443,1822317811576.3076,-16702242350850.062,153082463321203.03,-1403059546388454.0,1.2859579392719532e+16,-1.1786298206895176e+17,1.0802594795636065e+18,-9.900992853755738e+18,9.07464006052725e+19,-8.317256000936169e+20
Agent,17,18.0,18.84375,16.844238,38.395912,-157.019518,1635.627347,-14793.360764,135785.754781,-1244328.643819,11404950.562694,-104530548.747181,958062812.088594,-8781013280.633234,80481358048.74565,-737642543995.4988,6760777105049.976,-61965117704641.414,567934092856887.8,-5205333997209306.0,4.77088844696843e+16,-4.3727024213277376e+17,4.0077496420263706e+18,-3.673256408856055e+19,3.366680519090493e+20,-3.0856919463330626e+21,2.8281551319389656e+22,-2.5921127544237924e+23,2.3757708535033454e+24,-2.177485195705037e+25,1.9957487779273006e+26
Agent,18,18.0,20.625,20.912109,20.922443,20.902686,20.883738,20.868921,20.857811,20.849581,20.843511,20.83904,20.83575,20.833329,20.831548,20.830237,20.829273,20.828564,20.828042,20.827658,20.827376,20.827168,20.827015,20.826903,20.82682,20.826759,20.826714,20.826681,20.826657,20.826639,20.826626
Agent,19,21.0,21.0,20.979492,20.953897,20.928658,20.906244,20.887588,20.8727,20.861141,20.852326,20.845683,20.840717,20.837023,20.834285,20.832261,20.830767,20.829666,20.828854,20.828256,20.827816,20.827492,20.827253,20.827078,20.826949,20.826854,20.826784,20.826733,20.826695,20.826667,20.826647
Agent,20,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0,21.0
Agent,21,21.0,18.75,18.609375,18.763733,18.912947,19.023111,19.101135,19.156515,19.196955,19.221835,19.284374,18.928853,22.353934,-8.907592,277.72174,-2349.258143,21728.097301,-198950.039928,1823649.873637,-16714254.768754,153192758.250161,-1404070245.180936,12868843031.817867,-117947886680.97708,1081037663125.4463,-9908125204656.363,90811771339662.19,-832324747970649.0,7628575853822391.0,-6.991882639487775e+16
Agent,22,18.0,19.5,20.12439,20.345597,20.593887,19.023947,33.471421,-99.131441,1115.966744,-10021.132818,92054.42903,-843507.479448,7731276.423515,-70859910.129507,649458486.555346,-5952536157.329429,54557279332.5451,-500038410019.2231,4583043998305.309,-42005357725513.47,384995229875691.5,-3528629085734954.5,3.23412402504722e+16,-2.964198830552068e+17,2.7168020270706734e+18,-2.4900533588432187e+19,2.2822294992807363e+20,-2.0917509534040268e+21,1.917170053426094e+22,-1.7571599562425878e+23
Agent,23,21.0,21.0,20.930573,20.860247,20.809387,20.777595,20.759874,20.751531,20.749115,20.750288,20.753527,20.757859,20.762677,20.767608,20.772434,20.777031,20.781337,20.785326,20.788995,20.792355,20.795423,20.798218,20.800762,20.803077,20.805182,20.807097,20.808838,20.810423,20.811864,20.813175
Agent,24,21.0,21.0,20.956608,20.896382,20.84201,20.801751,20.775578,20.760549,20.753403,20.751456,20.75275,20.755943,20.760152,20.764812,20.769576,20.774235,20.778674,20.782831,20.786684,20.790228,20.793475,20.796439,20.799141,20.801601,20.803839,20.805875,20.807727,20.809412,20.810944,20.812339
Agent,25,18.0,18.0,18.84375,19.393066,19.711807,19.894001,19.997924,20.057184,20.090974,20.110241,20.121227,20.127492,20.131064,20.1331,20.134262,20.134924,20.135302,20.135517,20.13564,20.13571,20.13575,20.135772,20.135785,20.135793,20.135797,20.135799,20.135801,20.135801,20.135802,20.135802
Agent,26,18.0,18.84375,19.120605,18.989182,21.351605,0.413389,192.828884,-1570.32083,14589.995999,-133525.149204,1224007.385615,-11218299.093372,102820216.908982,-942386562.508266,8637334837.683807,-79164489555.61546,725572939100.3105,-6650154542125.203,60951219446617.68,-558641326074943.56,5120162222057312.0,-4.692825245202987e+16,4.301154499977108e+17,-3.9421732253047296e+18,3.6131531053795467e+19,-3.3115935340220154e+20,3.0352026096675513e+21,-2.781879716543579e+22,2.549699559649573e+23,-2.3368975322033422e+24
Agent,27,21.0,21.0,20.53125,20.11377,19.825979,19.641328,19.525216,19.452115,19.408638,19.358833,19.533881,17.754416,33.957912,-114.613221,1247.070333,-11233.286831,103153.991326,-945249.299184,8663769.393437,-79406575.87926,727791949.789419,-6670492430.323957,61137624196.65669,-560349796975.0388,5135821013954.517,-47071771291153.95,431430855256949.2,-3954229419504070.5,3.624203070213887e+16,-3.321721251013048e+17
Agent,28,21.0,20.8125,20.619141,20.440304,20.285332,20.15419,20.043679,19.950216,19.870757,19.802291,19.747601,19.66166,19.941773,16.934264,44.11668,-205.35351,2080.846808,-18873.308722,173179.352734,-1587057.209398,14546186.494777,-133321185.922428,1221940050.084266,-11199549477.78194,102648170792.17117,-940809892880.2804,8622883855762.632,-79032040958295.92,724358996657117.4,-6639028293788087.0
Agent,29,21.0,21.0,20.964844,20.949875,20.944947,20.942859,20.940444,20.936385,20.930179,20.921722,20.911122,20.898596,20.884408,20.868834,20.852098,20.834783,20.813905,20.818894,20.581784,22.560089,4.231006,172.025688,-1366.075779,12731.016181,-116474.441266,1067742.983381,-9786064.542209,89693248.134015,-822072843.941553,7534613426.824694
Agent,30,21.0,21.0,20.863281,20.721306,20.573935,20.432603,20.310738,20.214717,20.1441,20.094754,20.06135,20.040038,20.018025,20.074376,19.456664,25.042235,-26.214647,443.516969,-3861.809604,35598.104667,-326067.216761,2988734.242046,-27392693.777128,251064757.724207,-2301104688.239017,21090508090.017338,-193302603321.47205,1771692570650.13,-16238242582167.816,148829727306594.12
Agent,31,21.0,20.25,19.863281,19.653305,19.530538,19.455549,19.408254,19.382552,19.32895,19.63891,16.686737,43.68001,-203.7559,2064.080465,-18721.501129,171786.358219,-1574291.27349,14429180.60901,-132248783.042878,1212111065.190626,-11109463058.391985,101822494172.84508,-933242249678.0562,8553523500512.25,-78396326674219.03,718532431185811.1,-6585625584360682.0,6.035978677512464e+16,-5.53220618583371e+17,5.070479356827316e+18
Agent,32,18.0,19.125,19.576172,19.818054,19.954732,20.032565,20.076937,20.102237,20.116664,20.12489,20.12958,20.132254,20.133779,20.134649,20.135145,20.135427,20.135589,20.135681,20.135733,20.135763,20.13578,20.13579,20.135795,20.135798,20.1358,20.135801,20.135802,20.135802,20.135802,20.135802
Agent,33,21.0,19.652344,19.320007,19.113241,20.512219,7.95045,123.499471,-935.138217,8768.070668,-80165.191752,734942.669102,-6735833.432444,61736698.030947,-565840339.806061,5186144146.125107,-47533001917.46275,435658211218.6455,-3992974759621.26,36597146619278.08,-335426898814610.44,3074316301730340.5,-2.8177289169369788e+16,2.5825567281005555e+17,-2.367012388511685e+18,2.1694577262930285e+19,-1.9883912940277708e+20,1.8224369575161784e+21,-1.6703334369328804e+22,1.530924720896e+23,-1.403151280593489e+24
Agent,34,21.0,21.0,20.658203,20.436035,20.307183,20.233538,20.191533,20.16758,20.153922,20.146134,20.141694,20.139162,20.137718,20.136895,20.136425,20.136158,20.136005,20.135918,20.135868,20.13584,20.135824,20.135815,20.135809,20.135806,20.135805,20.135804,20.135803,20.135803,20.135803,20.135803
Agent,35,21.0,20.953125,20.92392,20.899864,20.881031,20.866804,20.856224,20.848406,20.842644,20.838402,20.83528,20.832983,20.831293,20.83005,20.829135,20.828463,20.827968,20.827603,20.827335,20.827138,20.826993,20.826887,20.826808,20.82675,20.826708,20.826677,20.826654,20.826637,20.826624,20.826615
Agent,36,21.0,19.59375,18.978516,18.844276,18.887196,18.972143,19.052763,19.117608,19.1672,19.201347,19.253239,19.050498,21.115145,2.350934,174.457688,-1402.864707,13053.986548,-119448.53,1094987.972273,-10035788.740869,91982053.128525,-843050633.314888,7726882907.393084,-70819848085.33827,649091096421.4022,-5949169091752.201,54526418677881.79,-499755560477449.94,4580451573459951.0,-4.198159715675112e+16
Agent,37,18.0,19.239258,19.29982,19.159886,20.174136,11.006372,95.376196,-677.509614,6406.675598,-58522.224914,536576.445598,-4917730.962934,45073090.782477,-413111982.158927,3786330114.054098,-34703168909.58354,318067866186.5883,-2915214103169.298,26719056438666.234,-244890410001291.25,2244514623797432.8,-2.0571838221077984e+16,1.8854879505227216e+17,-1.7281220926206958e+18,1.583890242404254e+19,-1.451696214460722e+20,1.330535312775616e+21,-1.21948669488027e+22,1.1177063732999931e+23,-1.0244208011126171e+24
Agent,38,21.0,20.609375,20.404297,20.288775,20.223018,20.185532,20.164158,20.151971,20.145022,20.141059,20.1388,20.137512,20.136777,20.136358,20.136119,20.135983,20.135905,20.135861,20.135836,20.135822,20.135813,20.135809,20.135806,20.135804,20.135804,20.135803,20.135803,20.135803,20.135803,20.135803
Agent,39,21.0,20.90625,20.777344,20.639036,20.50291,20.374421,20.255962,20.148925,20.048368,19.999,19.585965,22.604299,-5.737065,253.427167,-2122.433681,19652.788781,-179925.878919,1649288.891265,-15116167.023888,138545672.636178,-1269824080.532874,11638425395.808817,-106670636674.65846,977677337357.7771,-8960788137823.07,82129063428964.19,-752744396581556.0,6899191381564780.0,-6.323373768787534e+16,5.795614820402557e+17
Agent,40,21.0,21.0,21.0,20.991864,20.974533,20.951118,20.925296,20.899858,20.876514,20.856113,20.83893,20.824895,20.81375,20.805152,20.798738,20.794152,20.791071,20.789208,20.788316,20.788187,20.788645,20.789547,20.790774,20.792232,20.793845,20.795552,20.797304,20.799067,20.800811,20.802515
Agent,41,21.0,19.989258,19.48732,19.206761,20.185854,11.009301,95.376929,-677.50943,6406.675643,-58522.224903,536576.445601,-4917730.962933,45073090.782477,-413111982.158926,3786330114.054098,-34703168909.58354,318067866186.5883,-2915214103169.298,26719056438666.234,-244890410001291.25,2244514623797432.8,-2.0571838221077984e+16,1.8854879505227216e+17,-1.7281220926206958e+18,1.583890242404254e+19,-1.451696214460722e+20,1.330535312775616e+21,-1.21948669488027e+22,1.1177063732999931e+23,-1.0244208011126171e+24
Agent,42,21.0,18.375,19.338867,19.868332,20.171564,20.362471,20.489248,20.575816,20.635936,20.678267,20.708499,20.730444,20.746673,20.758929,20.768395,20.775878,20.78193,20.78693,20.791141,20.794748,20.79788,20.800631,20.803068,20.805244,20.807196,20.808954,20.810543,20.811982,20.813287,20.814473
Agent,43,21.0,21.0,20.859009,20.67553,20.499632,20.346197,20.216061,20.107004,20.006657,19.991487,19.329398,24.706107,-25.173802,431.471904,-3754.317119,34609.649217,-317011.17534,2905728.37511,-26631917.105208,244091943.334372,-2237196171.657311,20504761996.02945,-187934015500.0642,1722487402202.2905,-15787258322939.715,144696283432921.78,-1326196988165198.2,1.215510453821767e+16,-1.1140619957175829e+17,1.0210805891466533e+18
Agent,44,21.0,21.0,20.986982,20.964135,20.937069,20.909802,20.884596,20.862508,20.843873,20.828621,20.816474,20.807062,20.799994,20.794889,20.7914,20.789222,20.78809,20.787781,20.788109,20.78892,20.790088,20.791511,20.793107,20.794813,20.796575,20.798356,20.800124,20.801857,20.803537,20.805153
Agent,45,21.0,21.0,18.389648,43.137005,-212.888751,2419.421061,-24656.484645,253836.453341,-2610648.812776,26852482.047482,-276195366.967385,2840852819.588454,-29220055814.306774,300547660593.4758,-3091332090121.332,31796401520128.848,-327047085252101.75,3363896254240400.0,-3.4599904783008656e+16,3.55882976320504e+17,-3.66049252531068e+18,3.76505942104436e+19,-3.872613410892024e+20,3.9832398252175414e+21,-4.097026431961469e+22,4.214063506273697e+23,-4.3344439021352793e+24,4.458263126026194e+25,-4.5856194126975646e+26,4.716613803108389e+27
Agent,46,18.0,20.625,20.922363,20.94721,20.939094,20.924061,20.905199,20.883718,20.86066,20.836846,20.812845,20.789006,20.765585,20.742225,20.723193,20.669799,20.936718,18.273094,42.474063,-179.544476,1855.137893,-16793.705566,154129.91002,-1412450.836458,12945862.946463,-118653595.371744,1087505962.422822,-9967409442.926125,91355134351.1503,-837304878366.2997
Agent,47,21.0,18.75,18.890625,19.131775,19.276616,19.349708,19.381367,19.390636,19.389611,19.375297,19.43574,18.797108,24.569167,-28.40339,457.056336,-3992.406221,36788.60458,-336985.02208,3088793.770208,-28309784.033582,259470235.834236,-2378144128.137426,21796604127.03301,-199774244584.6125,1831007647355.7476,-16781888031893.932,153812446564826.03,-1409750123064897.2,1.2920901096545486e+16,-1.1842501902659643e+17
Agent,48,21.0,20.296875,19.637695,19.240986,19.064091,19.018117,19.03544,19.076524,19.121862,19.161604,19.207422,19.12896,20.122053,11.236493,92.847091,-655.008808,6199.48887,-56624.520565,519181.725854,-4758303.507507,43611874.810509,-399719379.25219,3663581764.070447,-33578133160.633915,307756481630.38416,-2820706305060.9077,25852856186410.445,-236951352145519.78,2171750110657215.8,-1.990492352304695e+16
Agent,49,18.0,19.476562,19.94397,20.214883,20.389744,20.507359,20.588183,20.644524,20.684314,20.712818,20.733579,20.748992,20.76068,20.769747,20.776947,20.782794,20.787644,20.791743,20.795263,20.798327,20.801024,20.803417,20.805555,20.807475,20.809205,20.81077,20.812188,20.813474,20.814643,20.815706
Agent,50,21.0,21.0,21.0,20.918427,21.559224,14.653249,85.270197,-641.56727,6833.883786,-70056.685726,720813.213445,-7413809.045875,76256177.241269,-784345143.99367,8067510418.241823,-82979696885.90282,853501236352.4631,-8778826478974.053,90296054730323.36,-928754830655418.4,9552859624283920.0,-9.825749916887976e+16,1.0106435687984965e+18,-1.039513962591044e+19,1.069209078039197e+20,-1.0997524744270858e+21,1.1311683840414967e+22,-1.1634817313971041e+23,1.1967181530108838e+24,-1.230904017741427e+25
Agent,51,21.0,20.953125,20.929367,20.904332,20.900244,20.684868,22.390363,6.481765,152.010333,-1182.09319,11045.204093,-101022.936421,926124.337578,-8488075.009818,77796675.987201,-713036192.795617,6535250658.865635,-59898081034.25505,548988908423.39215,-5031694108401.949,46117408226700.69,-422683751380298.6,3874058854365107.0,-3.5507236694273676e+16,3.254374559236791e+17,-2.982759222577202e+18,2.7338133389156737e+19,-2.5056448792322268e+20,2.2965197262929668e+21,-2.104848495078347e+22
Agent,52,21.0,21.0,19.042236,37.113313,-150.388235,1776.968737,-18048.121299,185865.309681,-1911520.282162,19661481.465071,-202231154.859271,2080081825.976523,-21395021404.235954,220061990094.04788,-2263483570067.4873,23281430247579.76,-239464956377181.38,2463055951586004.5,-2.5334164599359996e+16,2.60578691090538e+17,-2.6802247212103757e+18,2.7567889477530108e+19,-2.8355403344751926e+20,2.9165413605512766e+21,-2.99985628995732e+22,3.085551222456339e+23,-3.173694146040051e+24,3.2643549908686444e+25,-3.357605684751457e+26,3.453520210212505e+27
Agent,53,18.0,18.84375,19.393066,19.711807,19.894001,19.997924,20.057184,20.090974,20.110241,20.121227,20.127492,20.131064,20.1331,20.134262,20.134924,20.135302,20.135517,20.13564,20.13571,20.13575,20.135772,20.135785,20.135793,20.135797,20.135799,20.135801,20.135801,20.135802,20.135802,20.135802
Agent,54,18.0,18.9375,19.212158,19.324897,19.374072,19.39192,19.393726,19.389269,19.370526,19.455887,18.584231,26.493186,-46.060909,618.876245,-5475.560406,50382.274847,-461576.230966,4230720.034303,-38775976.634846,355396909.123509,-3257348916.12798,29854853545.423153,-273631194155.161,2507934944669.201,-22986186591643.83,210677224763732.7,-1930937646274805.0,1.7697784836415616e+16,-1.622069924009771e+17,1.4866893584123581e+18
Agent,55,18.0,20.583984,20.881428,20.897559,20.883097,20.868841,20.857801,20.84958,20.843511,20.83904,20.83575,20.833329,20.831548,20.830237,20.829273,20.828564,20.828042,20.827658,20.827376,20.827168,20.827015,20.826903,20.82682,20.826759,20.826714,20.826681,20.826657,20.826639,20.826626,20.826616
Agent,56,18.0,18.5625,18.815186,18.962686,19.059832,19.127144,19.174975,19.210435,19.230129,19.30522,18.810346,23.495628,-19.328101,373.26485,-3224.918104,29753.882449,-272509.419005,2497849.844825,-22893556.316217,209828429.256465,-1923157912.9913,17626480790.817467,-161553463251.90872,1480699513060.921,-13571179493916.969,124385070187768.38,-1140036921074086.0,1.044887605442007e+16,-9.576796047777782e+16,8.777501241574711e+17
Agent,57,18.0,19.6875,20.056641,19.272217,26.759442,-41.849445,587.024209,-5176.740491,47650.523786,-436531.453727,4001182.457859,-36672169.006084,336114712.346868,-3080620172.011153,28235066765.673027,-258785226456.32248,2371865951186.785,-21739062027978.117,199246849352839.5,-1826173867386491.0,1.6737584582931436e+16,-1.5340638844630342e+17,1.406028444518636e+18,-1.2886790483875256e+19,1.1811238216603281e+20,-1.082545327200807e+21,9.92194352491287e+21,-9.093842154962185e+22,8.33485545767542e+23,-7.639215011273812e+24
Agent,58,21.0,20.53125,20.311523,19.498535,25.596441,-30.850756,486.336442,-4253.870954,39192.055816,-359006.382963,3290635.374131,-30159732.251824,276425729.237557,-2533547726.617474,23220937776.414963,-212828809290.29498,1950657744683.5273,-17878527108889.355,163863564717361.56,-1501872479668240.0,1.3765237861606124e+16,-1.261636896285946e+17,1.1563386510811203e+18,-1.0598287668348676e+19,9.713737528020392e+19,-8.903013365551862e+20,8.159953546052699e+21,-7.478910694593862e+22,6.854708775243959e+23,-6.282603752358098e+24
Agent,59,21.0,20.15625,19.549805,18.644669,23.964088,-25.413179,427.70088,-3724.241338,34331.051507,-314459.188497,2882338.321123,-26417537.172256,242127071.152669,-2219187360.586562,20339704332.851307,-186421198644.72586,1708621854941.5457,-15660175259151.975,143531518364720.84,-1315521469148944.5,1.2057259307983944e+16,-1.1050941047280074e+17,1.0128611727674598e+18,-9.283261497014071e+18,8.508465556683894e+19,-7.798335332098689e+20,7.147473718582053e+21,-6.550934062497258e+22,6.004182565878739e+23,-5.503063828833535e+24
Agent,60,18.0,20.25,20.707031,20.808483,20.830201,20.829646,20.821601,20.811308,20.801126,20.792172,20.784907,20.779424,20.775622,20.773304,20.77224,20.772198,20.772963,20.774347,20.776187,20.77835,20.780724,20.783224,20.785779,20.788337,20.790856,20.793306,20.795667,20.797923,20.800065,20.802088
Agent,61,21.0,20.648437,20.395752,19.722839,24.12804,-17.106057,360.475817,-3100.284261,28618.970797,-262100.044523,2402451.519467,-22019186.309002,201814500.350917,-1849707169.875377,16953276539.842373,-155383287832.76065,1424147486554.4553,-13052858460028.404,119634458923014.06,-1096495745020426.5,1.0049804459949486e+16,-9.211031610645858e+16,8.442264092842255e+17,-7.73765914894045e+18,7.091861667291781e+19,-6.499963482481602e+20,5.957466072477483e+21,-5.46024636913346e+22,5.0045254222046327e+23,-4.5868396787134575e+24
Agent,62,21.0,20.982422,20.962132,20.941095,20.921122,20.903263,20.887925,20.875119,20.864645,20.856211,20.849505,20.844224,20.840098,20.836898,20.834429,20.832534,20.831084,20.829981,20.829143,20.828508,20.828029,20.827668,20.827396,20.827192,20.827039,20.826925,20.826839,20.826775,20.826728,20.826692
Agent,63,21.0,20.179688,19.89061,19.772413,19.710019,19.666674,19.630832,19.599265,19.568751,19.559379,19.384126,20.7557,7.97516,124.927908,-947.15248,8878.733114,-81179.403894,744237.891072,-6821028.591936,62517543.042732,-572997085.889139,5251738469.321272,-48134199074.57466,441168413966.76544,-4043477883238.963,37060027135937.92,-339669376454749.25,3113200238036273.0,-2.8533675373586612e+16,2.6152208919230592e+17
Agent,64,18.0,18.527344,18.186768,24.75288,-33.113893,498.84502,-4375.59933,40301.473361,-369180.274933,3383877.838616,-31014339.986009,284258532.816254,-2605338382.607734,23878926695.971283,-218859530350.82797,2005931618460.4275,-18385133382308.934,168506805704997.44,-1544429565911466.0,1.415528989516113e+16,-1.2973866626141347e+17,1.1891046843939512e+18,-1.0898600942903155e+19,9.988986173508154e+19,-9.155289316241154e+20,8.391174140012036e+21,-7.69083324577179e+22,7.048943929339526e+23,-6.460627727988958e+24,5.921413343341874e+25
