,,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time,Time
Agent,9,21.0,18.825,18.824531,18.985999,19.059351,19.05248,18.997025,18.916781,18.826781,18.735914,18.649132,18.568957,18.496442,18.43178,18.374681,18.324606,18.280904,18.242896,18.209924,18.181371,18.156675,18.135335,18.116904,18.100991,18.087256,18.0754,18.065168,18.056334,18.048708,18.042124
Agent,10,21.0,19.95,19.328438,18.976285,18.769526,18.640404,18.553239,18.489199,18.438303,18.395267,18.357318,18.323016,18.291623,18.262756,18.236204,18.211831,18.189531,18.169202,18.150738,18.134027,18.118954,18.105399,18.093245,18.082374,18.072674,18.064038,18.056364,18.049556,18.043528,18.038198
Agent,11,21.0,18.075,18.021016,18.01195,18.030308,18.05571,18.077815,18.093242,18.10194,18.105075,18.104058,18.100163,18.094417,18.087602,18.080288,18.072877,18.065641,18.058755,18.052325,18.046405,18.041013,18.036145,18.031779,18.027886,18.02443,18.021372,18.018675,18.016303,18.014219,18.012394
Agent,12,21.0,20.7,20.37375,20.079949,19.818969,19.587094,19.381766,19.200926,19.042444,18.904059,18.783502,18.678618,18.587442,18.508201,18.439514,18.378447,18.339707,18.163572,19.435587,6.296749,137.268031,-1172.261221,11917.747432,-118932.502255,1189069.241626,-11885944.805099,118814178.965152,-1187687084.749203,11872327723.669594,-118677861192.95143
Agent,13,21.0,20.7,20.22375,19.82202,19.503986,19.250411,19.045281,18.877552,18.739415,18.625036,18.529887,18.450386,18.383675,18.327472,18.279948,18.239631,18.205334,18.176089,18.151106,18.129731,18.111424,18.09573,18.082267,18.070714,18.060796,18.052279,18.044965,18.038683,18.033286,18.02865
Agent,14,21.0,20.7,20.380781,20.086674,19.819834,19.580826,19.369048,19.183008,19.020661,18.879691,18.757722,18.652458,18.561761,18.483693,18.416532,18.358763,18.309072,18.266321,18.229529,18.197857,18.170582,18.147088,18.126844,18.109396,18.094356,18.081389,18.070207,18.060565,18.052249,18.045077
Agent,15,18.0,20.25,19.884375,19.471875,19.18878,18.996725,18.858159,18.750513,18.661508,18.584725,18.516875,18.45625,18.401907,18.353243,18.309795,18.271149,18.236903,18.206665,18.180051,18.15669,18.136234,18.118357,18.10276,18.089171,18.077345,18.067063,18.058132,18.050378,18.04365,18.037815
Agent,16,21.0,20.7,19.874971,19.415848,19.113659,18.891468,18.720492,18.58633,18.479855,18.394605,18.325821,18.269941,18.224276,18.186774,18.15585,18.130266,18.109044,18.091403,18.076713,18.064462,18.054231,18.045678,18.038519,18.03252,18.027489,18.023265,18.019714,18.016727,18.01421,18.012087
Agent,17,18.0,18.0,18.162158,18.302199,18.382663,18.411197,18.40466,18.37796,18.341704,18.302622,18.264607,18.229665,18.198637,18.171676,18.148567,18.128919,18.112276,18.098186,18.086234,18.076054,18.067334,18.059818,18.053293,18.047589,18.042569,18.038125,18.03417,18.030635,18.027465,18.024614
Agent,18,18.0,20.625,19.948242,19.43419,19.103528,18.889231,18.744457,18.640484,18.560397,18.494622,18.437298,18.391441,18.297887,18.733656,13.923985,61.591154,-415.268719,4351.174285,-43295.316939,432987.070954,-4328015.087142,43263793.781622,-432472239.605582,4323068235.825746,-43214144897.285515,431976139809.8056,-4318108936649.5996,43164571075442.83,-431480591030009.25,4313155344699328.5
Agent,19,21.0,20.7,19.914375,19.502361,19.233826,19.024956,18.854572,18.715354,18.602044,18.509782,18.434267,18.371946,18.320016,18.276328,18.239253,18.207558,18.180302,18.156758,18.136352,18.118626,18.103205,18.089776,18.078077,18.067883,18.059002,18.051266,18.04453,18.038668,18.033567,18.029131
Agent,20,21.0,20.7,20.069062,19.641595,19.351073,19.143921,18.987528,18.862999,18.759553,18.671015,18.593772,18.525623,18.465136,18.411307,18.36337,18.320696,18.282744,18.249029,18.219172,18.192226,18.173343,18.107103,18.543941,13.978376,59.441235,-395.16786,4149.048169,-41275.848346,412799.245613,-4126214.78851
Agent,21,21.0,20.7,19.501875,19.221565,19.063402,18.913095,18.772448,18.648409,18.542783,18.454372,18.380906,18.319977,18.269402,18.227323,18.192211,18.162819,18.138142,18.117365,18.099827,18.084992,18.072419,18.061748,18.052679,18.044963,18.038393,18.032795,18.028022,18.023952,18.020478,18.017514
Agent,22,18.0,18.0,18.50625,18.827007,18.983763,19.033911,19.018844,18.965938,18.893008,18.811474,18.728473,18.648287,18.573307,18.504709,18.442741,18.388684,18.328476,18.398588,17.229278,28.506609,-84.583814,1045.572742,-10251.944806,102679.773406,-1026205.614689,10258329.698189,-102543856.258325,1025046494.980115,-10246543586.320366,102426239414.9252
Agent,23,21.0,18.075,18.674531,18.750513,18.693584,18.612463,18.5344,18.465391,18.405713,18.354264,18.309793,18.271204,18.2376,18.208252,18.182567,18.160055,18.140304,18.122967,18.107744,18.094377,18.082643,18.072343,18.063307,18.055382,18.048434,18.042347,18.037014,18.032345,18.028259,18.024684
Agent,24,21.0,20.7,19.674141,19.077546,18.768928,18.600433,18.487775,18.507906,17.542451,26.609359,-64.505327,845.8792,-8254.849222,82717.29452,-826656.435763,8263601.928379,-82604208.500524,825726294.122097,-8254104047.418333,82509465811.00443,-824779030073.308,8244635229942.016,-82414813658582.88,823832870826078.5,-8235177256663926.0,8.232027010608802e+16,-8.228877969633988e+17,8.225730133278532e+18,-8.222583501081621e+19,8.219438072582618e+20
Agent,25,18.0,20.25,20.013867,19.716655,19.4833,19.293756,19.132654,18.992333,18.868902,18.76007,18.664197,18.579909,18.505967,18.441225,18.384625,18.335203,18.292085,18.254491,18.221727,18.19318,18.168311,18.146649,18.12778,18.111344,18.097027,18.084555,18.07369,18.064224,18.055976,18.048789
Agent,26,18.0,18.0,18.510645,18.740084,18.787445,18.756217,18.696233,18.628335,18.560943,18.497419,18.439034,18.38615,18.338706,18.296433,18.258966,18.225895,18.196801,18.171276,18.148931,18.129407,18.112374,18.097533,18.084616,18.073384,18.063624,18.055149,18.047793,18.041412,18.035879,18.031082
Agent,27,21.0,18.825,18.738105,18.776346,18.785902,18.763869,18.72042,18.664826,18.603894,18.542201,18.482619,18.42681,18.375614,18.329335,18.287941,18.251203,18.218786,18.190305,18.165365,18.14358,18.124588,18.108056,18.093681,18.081195,18.070356,18.060953,18.052799,18.045731,18.039606,18.0343
Agent,28,21.0,19.875,19.711406,19.556325,19.388302,19.225432,19.075524,18.940778,18.821163,18.715759,18.623314,18.542488,18.471964,18.410516,18.357023,18.310484,18.270008,18.234813,18.204215,18.177614,18.154487,18.134381,18.116901,18.101702,18.088486,18.076993,18.066998,18.058305,18.050744,18.044167
Agent,29,21.0,19.2,19.155,19.137937,19.056558,18.939245,18.812835,18.692573,18.585147,18.492397,18.4138,18.347856,18.292793,18.246893,18.208624,18.176673,18.149945,18.127532,18.10869,18.092811,18.079396,18.068035,18.058391,18.050189,18.043198,18.037228,18.032121,18.027745,18.023989,18.020761
Agent,30,21.0,20.7,20.271504,19.898926,19.60005,19.360284,19.164288,19.001003,18.862991,18.74519,18.644002,18.556746,18.481334,18.416079,18.359588,18.31068,18.268349,18.231725,18.200055,18.172683,18.149037,18.128619,18.110997,18.095792,18.082676,18.071365,18.061611,18.0532,18.045947,18.039692
Agent,31,21.0,20.7,20.37375,20.061492,19.760612,19.491353,19.260832,19.067482,18.906496,18.772514,18.66066,18.56684,18.487736,18.420696,18.363612,18.314803,18.272918,18.236867,18.205757,18.178856,18.155554,18.135343,18.117794,18.102541,18.089277,18.077736,18.06769,18.058942,18.051324,18.044689
Agent,32,18.0,20.25,19.483594,19.088221,18.90456,18.80191,18.728241,18.664377,18.604033,18.545824,18.490017,18.43725,18.388078,18.34284,18.301685,18.264411,18.232576,18.188866,18.303831,16.869631,30.954951,-110.064979,1299.401704,-12790.042096,128050.351863,-1279814.951232,12793452.387019,-127885385.875179,1278364850.438768,-12778758109.122156
Agent,33,21.0,20.7,20.359688,19.927393,19.581776,19.311744,19.09388,18.914247,18.76484,18.640343,18.536668,18.450414,18.378686,18.319021,18.26934,18.22791,18.193293,18.164306,18.139976,18.119505,18.102239,18.087641,18.07527,18.06476,18.055812,18.048177,18.041649,18.036056,18.031255,18.027127
Agent,34,21.0,18.075,18.734688,18.941202,18.942322,18.872228,18.78387,18.696747,18.617167,18.54645,18.484176,18.429428,18.381236,18.338729,18.301153,18.267872,18.238349,18.212124,18.188806,18.168057,18.149582,18.133126,18.118464,18.105398,18.093754,18.083377,18.07413,18.06589,18.05855,18.052013
Agent,35,21.0,20.7,20.408906,20.133425,19.878719,19.647676,19.440925,19.257624,19.096124,18.954421,18.830429,18.722133,18.627665,18.545334,18.473629,18.411212,18.356908,18.309681,18.268626,18.232952,18.201964,18.175058,18.151704,18.13144,18.113863,18.098621,18.085408,18.073957,18.064035,18.05544
Agent,36,21.0,20.7,19.914375,19.472059,19.229643,19.070664,18.945932,18.838039,18.741349,18.654061,18.575446,18.504983,18.442141,18.386347,18.337002,18.293509,18.255286,18.221779,18.192475,18.166895,18.144607,18.125215,18.108367,18.093746,18.081069,18.070088,18.060583,18.05236,18.04525,18.039104
Agent,37,18.0,20.25,20.067071,19.767273,19.506369,19.286933,19.102129,18.945874,18.813269,18.700368,18.60397,18.521458,18.45068,18.389851,18.337487,18.292347,18.253384,18.219718,18.190602,18.1654,18.143572,18.124655,18.108253,18.094025,18.081678,18.070962,18.061657,18.053577,18.046559,18.040462
Agent,38,21.0,20.7,20.265938,19.899671,19.611477,19.381896,19.193921,19.036176,18.901405,18.78491,18.683513,18.59494,18.517457,18.449672,18.390415,18.338674,18.293558,18.254273,18.220113,18.190447,18.164713,18.142411,18.123101,18.106393,18.091945,18.079456,18.068666,18.059344,18.051294,18.044342
Agent,39,21.0,19.95,19.328438,18.967337,18.753047,18.620308,18.532708,18.470134,18.421608,18.381236,18.345918,18.314064,18.284878,18.257967,18.233127,18.210239,18.189213,18.169964,18.152404,18.136437,18.121962,18.108877,18.097078,18.086462,18.07693,18.068386,18.060741,18.053911,18.047816,18.042383
Agent,40,21.0,18.825,18.326484,18.290183,18.318217,18.334828,18.333703,18.320348,18.300107,18.27658,18.251989,18.227672,18.204414,18.182655,18.162609,18.144347,18.127848,18.113032,18.09979,18.087998,18.077524,18.068241,18.060027,18.052768,18.046361,18.040709,18.035729,18.031342,18.027482,18.024086
Agent,41,21.0,20.7,19.968574,19.527108,19.246628,19.049269,18.898325,18.776383,18.674648,18.588217,18.514017,18.449912,18.394287,18.345869,18.303617,18.266673,18.234315,18.205935,18.181019,18.159125,18.139875,18.122942,18.108043,18.094932,18.083393,18.073239,18.064305,18.056445,18.049531,18.043452
Agent,42,21.0,20.7,20.122383,19.663679,19.315351,19.049804,18.842992,18.704306,18.373813,20.32958,-0.287958,204.956165,-1847.386419,18667.631036,-186404.522604,1863532.16416,-18627993.284265,186208873.619395,-1861376222.299917,18606642000.787792,-185995242834.02188,1859240931066.8862,-18585297057477.824,185781875251932.34,-1857108071253390.2,1.8563976618483536e+16,-1.855687524199972e+17,1.8549776582043162e+18,-1.8542680637574672e+19,1.853558740755546e+20
Agent,43,21.0,20.7,19.82707,19.390034,19.109023,18.903483,18.74508,18.619645,18.518508,18.435879,18.367698,18.311015,18.26362,18.223815,18.19027,18.161923,18.137918,18.117555,18.100258,18.08555,18.073033,18.062372,18.053287,18.045542,18.038935,18.033299,18.028488,18.024381,18.020873,18.017877
Agent,44,21.0,20.7,20.394844,20.091254,19.80989,19.559042,19.339669,19.149677,18.985979,18.845347,18.724741,18.621419,18.53296,18.457251,18.392459,18.337006,18.289534,18.248882,18.214055,18.184205,18.158605,18.13664,18.11778,18.101579,18.087651,18.075672,18.065361,18.056481,18.04883,18.042233
Agent,45,21.0,19.575,19.058137,18.826619,18.69864,18.610569,18.539315,18.47673,18.420146,18.368783,18.322403,18.280846,18.243895,18.21126,18.1826,18.157547,18.135733,18.116797,18.100401,18.086236,18.074019,18.063497,18.054446,18.046669,18.039991,18.034262,18.029349,18.025139,18.021531,18.018442
Agent,46,18.0,18.0,18.984375,19.278918,19.279055,19.170357,19.032151,18.896288,18.774009,18.667922,18.577252,18.500111,18.43443,18.378319,18.33017,18.288661,18.252716,18.221469,18.194214,18.170392,18.149379,18.132287,18.10376,18.213719,16.960486,29.35251,-94.639547,1144.701849,-11244.06341,112596.116727
Agent,47,21.0,20.7,20.275312,19.988741,19.761305,19.563516,19.387258,19.229601,19.08872,18.963054,18.851157,18.751678,18.663365,18.58506,18.515705,18.454337,18.400082,18.352153,18.30984,18.272508,18.239589,18.210576,18.185018,18.162512,18.142701,18.12527,18.109939,18.096458,18.084608,18.074195
Agent,48,21.0,20.7,20.257734,19.844032,19.483165,19.183884,18.943944,18.755237,18.60798,18.493049,18.402876,18.331557,18.274632,18.228775,18.191515,18.161005,18.13585,18.114986,18.097594,18.083031,18.07079,18.060467,18.051734,18.044328,18.038033,18.032671,18.028094,18.024182,18.020833,18.017962
Agent,49,18.0,20.625,20.114355,19.715786,19.405684,19.156586,18.954762,18.790662,18.656822,18.547299,18.457355,18.383223,18.321902,18.271002,18.228613,18.193204,18.163541,18.138629,18.117659,18.09997,18.085024,18.072374,18.061654,18.052558,18.044831,18.038263,18.032674,18.027915,18.023861,18.020405
Agent,50,21.0,20.7,20.275312,19.918848,19.631478,19.394517,19.194818,19.024471,18.878385,18.75287,18.644991,18.552294,18.472682,18.404349,18.345736,18.295492,18.252451,18.215604,18.184079,18.157122,18.134083,18.114403,18.097598,18.083254,18.071014,18.060573,18.051668,18.044074,18.0376,18.03208
Agent,51,21.0,20.325,20.011055,19.775114,19.57541,19.399307,19.242182,19.101718,18.976264,18.864391,18.764786,18.676226,18.597578,18.527804,18.465957,18.411178,18.362693,18.319803,18.281884,18.248377,18.218781,18.192651,18.169591,18.149247,18.131306,18.11549,18.101551,18.08927,18.078455,18.068932
Agent,52,21.0,18.45,19.037813,19.292493,19.30119,19.199521,19.060508,18.918272,18.787002,18.671397,18.571911,18.487259,18.415591,18.35501,18.303776,18.260381,18.223547,18.19221,18.165486,18.142644,18.12308,18.106291,18.091859,18.079436,18.068727,18.059487,18.051506,18.044609,18.038643,18.03348
Agent,53,18.0,20.25,20.292187,20.058003,19.810011,19.584523,19.385302,19.210726,19.0582,18.92509,18.808961,18.707636,18.619203,18.541989,18.474541,18.415595,18.364056,18.318972,18.279517,18.244976,18.214727,18.188227,18.165006,18.144654,18.126812,18.11117,18.097455,18.085427,18.07488,18.06563
Agent,54,18.0,19.875,20.033203,19.849155,19.606456,19.371326,19.160155,18.975926,18.819488,18.670831,18.703958,17.148946,31.667507,-114.318815,1344.272942,-13236.657756,132516.379668,-1324456.846596,13239701.639433,-132346170.45488,1322955632.891441,-13224495357.55503,132194365410.52647,-1321437963785.8186,13209324671293.082,-132042716382127.36,1319922053811779.8,-1.3194171370244776e+16,1.318912413385696e+17,-1.3184078828215247e+18
Agent,55,18.0,18.0,18.885938,19.224624,19.294146,19.241766,19.139468,19.021619,18.904139,18.794003,18.69388,18.60439,18.525208,18.455595,18.394657,18.341482,18.295151,18.255214,18.21724,18.217455,17.886459,20.910398,-9.563776,294.848417,-2748.292991,27671.321198,-276408.591914,2763227.208082,-27621503.213496,276109568.593069
Agent,56,18.0,19.0125,19.249453,19.207985,19.095308,18.976536,18.867406,18.769653,18.682073,18.603361,18.532557,18.468961,18.412007,18.361184,18.315997,18.275965,18.240614,18.209489,18.18216,18.15822,18.137293,18.119035,18.103131,18.089298,18.077283,18.066856,18.057818,18.049989,18.043213,18.037351
Agent,57,18.0,18.0,18.703125,18.957733,19.011262,18.983226,18.920554,18.843794,18.763089,18.683791,18.608732,18.539312,18.476088,18.419123,18.368191,18.32291,18.282823,18.24745,18.216315,18.188962,18.16497,18.143952,18.125557,18.109472,18.095416,18.083141,18.072426,18.063077,18.054923,18.047814
Agent,58,21.0,19.528125,19.154243,18.988435,18.888301,18.810606,18.740187,18.672502,18.606959,18.544191,18.484997,18.429987,18.379504,18.333679,18.292211,18.25722,18.205306,18.367335,16.432076,35.499341,-155.344296,1752.148601,-17315.669802,173289.410903,-1732032.405348,17313897.106272,-173072540.710976,1730063542.026726,-17294017117.983963,172874015656.81226
Agent,59,21.0,20.7,20.390565,20.107314,19.85518,19.632782,19.437238,19.265454,19.114528,18.981865,18.865187,18.762509,18.672104,18.592469,18.522296,18.46044,18.405904,18.357813,18.315401,18.277993,18.244999,18.215897,18.19023,18.167594,18.147632,18.13003,18.114511,18.10083,18.088771,18.078144
Agent,60,18.0,20.025,20.010234,19.740671,19.48471,19.268594,19.086403,18.931313,18.798486,18.684426,18.586407,18.502181,18.429839,18.367738,18.314462,18.268788,18.229657,18.196152,18.167482,18.142964,18.122007,18.104103,18.088814,18.075762,18.064625,18.055123,18.047019,18.040109,18.034216,18.029193
Agent,61,21.0,20.5875,20.045566,19.682789,19.402808,19.173042,18.981487,18.821476,18.688019,18.576917,18.484528,18.407716,18.343811,18.290575,18.246146,18.208988,18.17784,18.151667,18.129619,18.111001,18.095241,18.081869,18.070497,18.060805,18.052526,18.04544,18.039364,18.034143,18.02965,18.025777
Agent,62,21.0,20.7,20.415938,20.153948,19.916747,19.702928,19.510564,19.337894,19.183311,19.045298,18.922399,18.813211,18.7164,18.630711,18.554975,18.488116,18.429153,18.377194,18.33144,18.291171,18.255746,18.224594,18.197208,18.17314,18.151992,18.133413,18.117094,18.102762,18.090177,18.079127
Agent,63,21.0,20.7,20.091621,19.614421,19.264306,19.012279,18.830149,18.695773,18.593406,18.512503,18.446275,18.390462,18.342415,18.300477,18.263579,18.230994,18.202191,18.176747,18.154305,18.134549,18.117194,18.101979,18.088665,18.077033,18.066886,18.058046,18.050352,18.043663,18.037851,18.032804
Agent,64,18.0,18.0,18.158936,18.307618,18.41142,18.471782,18.497894,18.499203,18.4836,18.457196,18.424523,18.388834,18.35239,18.316705,18.282742,18.251066,18.221967,18.195541,18.171755,18.150496,18.131604,18.114892,18.100163,18.087221,18.075878,18.065958,18.057296,18.049744,18.043168,18.037446
Agent,65,18.0,18.0,18.730591,18.860729,18.79998,18.695764,18.592036,18.500004,18.421125,18.354282,18.297884,18.250412,18.210528,18.177068,18.14903,18.125549,18.105889,18.089423,18.075623,18.064047,18.054324,18.046147,18.03926,18.033451,18.028543,18.024389,18.020869,18.017881,18.01534,18.013177
Agent,66,21.0,20.7,20.237617,19.825251,19.494562,19.235105,19.030499,18.866848,18.73384,18.624135,18.532545,18.455362,18.389881,18.33407,18.286358,18.245499,18.210474,18.180439,18.154682,18.132597,18.113666,18.097444,18.083546,18.071643,18.06145,18.052721,18.045247,18.038846,18.033365,18.028668
Agent,67,21.0,20.7,20.289375,19.953963,19.678622,19.447501,19.250669,19.081654,18.935876,18.809858,18.700811,18.606422,18.524726,18.454035,18.392886,18.340011,18.294303,18.254798,18.22066,18.191161,18.165667,18.143633,18.124584,18.10811,18.093858,18.081523,18.070842,18.061589,18.053568,18.046613
Agent,68,21.0,20.7,13.30229,82.184526,-609.541529,6302.74806,-62795.555113,627921.627541,-6276609.235791,62742286.058078,-627182646.140657,6269427468.632113,-62670291711.10411,626463181319.7189,-6262235370146.395,62598398440403.41,-625744523428557.5,6255051540555785.0,-6.252658762498139e+16,6.250266899762605e+17,-6.247875951999011e+18,6.245485918857353e+19,-6.243096799987756e+20,6.240708595040476e+21,-6.238321303665908e+22,6.235934925514576e+23,-6.233549460237143e+24,6.231164907484401e+25,-6.228781266907277e+26,6.226398538156832e+27
Agent,69,18.0,19.125,19.459644,19.497256,19.419686,19.299432,19.167468,19.037561,18.915768,18.804491,18.70434,18.615054,18.535957,18.466204,18.4049,18.35117,18.304183,18.263174,18.227446,18.196368,18.169374,18.145959,18.125674,18.108121,18.09295,18.07985,18.06855,18.058813,18.050428,18.043214
Agent,70,21.0,20.64375,20.316665,20.023121,19.763596,19.535721,19.33637,19.162324,19.010548,18.878287,18.763087,18.662788,18.575493,18.499543,18.433486,18.376056,18.326145,18.282784,18.245128,18.212439,18.184072,18.159463,18.138121,18.119619,18.103582,18.089686,18.077647,18.06722,18.05819,18.050372
Agent,71,21.0,20.7,20.334529,20.000769,19.711493,19.464152,19.253546,19.074375,18.921851,18.791829,18.680801,18.585824,18.504442,18.434604,18.374595,18.322977,18.278538,18.240254,18.207256,18.178804,18.154264,18.133095,18.114832,18.099077,18.085483,18.073755,18.063638,18.054909,18.047379,18.040884
Agent,72,18.0,19.40625,19.571045,19.385417,19.174417,19.00027,18.861599,18.748626,18.653867,18.572636,18.502061,18.440286,18.386011,18.338247,18.296195,18.259179,18.226614,18.197987,18.172845,18.150782,18.131441,18.114502,18.099681,18.086725,18.07541,18.065536,18.056927,18.049426,18.042896,18.037216
Agent,73,21.0,20.7,20.387812,20.028105,19.697099,19.415276,19.182365,18.991838,18.836163,18.708549,18.603379,18.516167,18.443384,18.382262,18.330627,18.286765,18.249318,18.217201,18.189544,18.165641,18.144919,18.126907,18.111213,18.097515,18.085538,18.075054,18.065867,18.057809,18.050739,18.044531
Agent,74,18.0,20.25,20.051367,19.793775,19.565504,19.36419,19.18638,19.029714,18.892256,18.772172,18.667658,18.576958,18.49841,18.43048,18.371781,18.321082,18.277301,18.239495,18.206846,18.178649,18.154292,18.133253,18.115078,18.099377,18.085814,18.074098,18.063979,18.05524,18.047694,18.041178
Agent,75,18.0,18.0,19.255078,19.487541,19.421313,19.283379,19.138826,19.004984,18.885339,18.779523,18.686227,18.604031,18.531622,18.467831,18.411629,18.362114,18.318494,18.280072,18.246232,18.216433,18.190198,18.167106,18.146783,18.128902,18.113173,18.099341,18.087179,18.076488,18.067093,18.058839
Agent,76,18.0,19.5,19.7625,19.684746,19.511625,19.315081,19.122245,18.945261,18.789222,18.65526,18.542304,18.448204,18.370421,18.306429,18.25391,18.21084,18.175501,18.146466,18.122562,18.102836,18.086511,18.072964,18.061687,18.052273,18.044392,18.037774,18.032203,18.0275,18.023521,18.020147
Agent,77,18.0,18.0,18.406055,18.58166,18.605114,18.561436,18.495502,18.44076,18.277362,19.280078,8.720598,113.824059,-937.189693,9568.601275,-95449.402557,954328.657315,-9539436.388236,95358071.517078,-953215737.705191,9528511189.330261,-95248661774.94376,952122258188.0387,-9517580377884.045,95139395673778.42,-951030014958836.0,9506662124006868.0,-9.503025490098387e+16,9.49939024733079e+17,-9.495756395171897e+18,9.49212393308975e+19
Agent,78,21.0,20.49375,20.196592,19.950658,19.732427,19.536974,19.362016,19.205706,19.066328,18.942265,18.832007,18.734151,18.647407,18.570595,18.502642,18.442576,18.38952,18.342689,18.301376,18.264951,18.232851,18.204575,18.179679,18.157766,18.138487,18.121531,18.106622,18.093519,18.082005,18.071891
Agent,79,21.0,20.7,2.563594,113.6481,-570.569686,3651.59658,-22396.813263,138310.376903,-853180.924231,5263875.683685,-32475620.765105,200360148.995481,-1236132142.650012,7626381145.9859,-47051351724.84236,290285741547.93494,-1790932855547.904,11049252630353.016,-68168934033174.56,420571754732441.56,-2594739134289267.0,1.6008376927965078e+16,-9.876450718349278e+16,6.093327214302519e+17,-3.7593096547911747e+18,2.319325482379142e+19,-1.4309198196422722e+20,8.828133635408232e+20,-5.446562582668683e+21,3.3602848792348128e+22
Agent,80,18.0,20.625,20.305078,19.961143,19.643389,19.374346,19.151348,18.966831,18.813585,18.685727,18.578626,18.488638,18.412866,18.348972,18.295043,18.249501,18.211027,18.178519,18.151049,18.127834,18.108214,18.091631,18.077614,18.065764,18.055744,18.04727,18.040102,18.034038,18.028905,18.024559
Agent,81,21.0,20.7,20.392798,20.093026,19.817325,19.573125,19.360637,19.176932,19.018342,18.8814,18.763083,18.66081,18.572376,18.495892,18.429731,18.372489,18.322954,18.280079,18.24296,18.210815,18.182971,18.158845,18.137935,18.119807,18.104086,18.090449,18.078616,18.068345,18.059429,18.051685
Agent,82,21.0,20.7,20.370234,20.075837,19.818542,19.593545,19.396312,19.223115,19.07089,18.937064,18.819439,18.716108,18.625402,18.545844,18.476127,18.415089,18.361697,18.315032,18.274278,18.238713,18.207696,18.180661,18.157109,18.136601,18.118752,18.10322,18.089711,18.077962,18.067748,18.058869
Agent,83,21.0,20.7,20.347969,20.044022,19.772529,19.533324,19.32492,19.144492,18.988774,18.854547,18.738861,18.639103,18.553011,18.478644,18.414347,18.358712,18.310541,18.268811,18.23265,18.201308,18.174141,18.150595,18.13019,18.112511,18.097198,18.083939,18.072463,18.062534,18.053947,18.046523
